round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
83,0.8321799999999999,734274011.2257724,658.47265625,4923971.2,0.06932300390411356,3.8300901965249983,0.0,776,0.50409234307943,0.9970782439656569,8.438498540660952e-05,4099.234223373169
84,0.83232,745193081.8915411,658.20703125,4922553.6,0.06966653484264415,3.838999188937567,0.0,764,0.5118173945216464,0.9967911874291269,8.457559463581491e-05,4090.0785110197758
85,0.8344400000000001,738448378.0125036,665.87890625,4921075.2,0.06995204213756305,3.854219395168444,0.0,771,0.5073199481656175,0.9964918192127005,8.475955736835871e-05,4081.0025610662897
86,0.8345600000000001,761956126.2350342,668.23828125,4919136.0,0.06964602343741531,3.8497620341723175,0.0,746,0.5233029205025137,0.996099141422323,8.493701657063559e-05,4072.564011386905
87,0.8351199999999999,756001219.2097589,653.3359375,4917340.8,0.07009943041268529,3.8620902029559465,0.0,752,0.5195181039586904,0.9957356228738052,8.511672937627417e-05,4064.118548406478
88,0.83598,765902852.3048126,674.421875,4915424.0,0.070503960882964,3.8804207243746847,0.0,741,0.5265756743989385,0.9953474809654949,8.529329099334834e-05,4055.7851896303937
89,0.83596,752959576.1965636,676.50390625,4912204.8,0.07042476272275917,3.89377477746824,0.0,755,0.517568297603842,0.9946956099141422,8.547013353733746e-05,4047.5508848274903
90,0.83804,749281138.4869959,683.81640625,4908918.4,0.07036278429312438,3.9073773138259162,0.0,759,0.5149756653326505,0.9940301312165883,8.56453669058448e-05,4039.4019694384324
91,0.8387399999999999,764930354.9880008,686.24609375,4905078.4,0.07055734365480729,3.8951952623103665,0.0,742,0.5258427074023471,0.9932525514336628,8.581257860109002e-05,4031.6511422494623
92,0.8379999999999999,783172109.0183105,690.28125,4900860.8,0.07096672637410555,3.925441227560126,0.0,722,0.5386471239239287,0.9923985096387494,8.598109530384323e-05,4023.9860195898327
93,0.8406,721621256.5787657,693.25390625,4892393.6,0.07127221588757471,3.9146978158194967,0.0,788,0.49652224037110476,0.9906839462173983,8.6144025136586e-05,4016.7058165708963
94,0.8401,746945574.6406381,698.3125,4886716.8,0.07211594690792336,3.919937502345342,0.0,760,0.5143449060587427,0.9895344241049733,8.630743736155713e-05,4009.362811392418
95,0.84066,750960077.768894,708.64453125,4879004.800000001,0.07174720281952603,3.9290362210187673,0.0,756,0.5169949625029087,0.9879727847075976,8.646960355637816e-05,4002.0304687614816
96,0.8395400000000001,763772941.984705,702.55859375,4869708.8,0.07195898362535445,3.9442081330223346,0.0,742,0.5258753199494701,0.9860903936497651,8.663057720506391e-05,3994.8544506056655
97,0.8398200000000001,747853019.5907321,639.3203125,4859731.2,0.07213060401039934,3.9462213338251586,0.0,759,0.5149387870643636,0.9840699821804633,8.678825974758412e-05,3987.996133045316
98,0.8398,749480064.3902855,697.85546875,4847401.600000001,0.07242605199534302,3.948270681132187,0.0,757,0.5163269597001863,0.9815733030941195,8.694215327576663e-05,3981.0390358406244
