round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
71,0.8518600000000001,28710571960.0,466.4609375,18927280.0,0.0660526526220796,4.940173121770346,0.0,897,0.5220700439533656,0.7275845610892903,9.957557221493007e-05,5726.542437194339
72,0.85122,29237908996.0,452.62109375,18752016.0,0.06597609555219439,4.96138684065874,0.0,879,0.5317264809436709,0.720847228492385,9.957199040331729e-05,5724.861794798258
73,0.8520999999999999,28153938422.0,457.9453125,18522960.0,0.06626051186317541,4.977645975447032,0.0,916,0.511970244542732,0.712042074808133,9.957134588802421e-05,5723.135634766581
74,0.8525,28505496446.0,462.48828125,18225683.2,0.06666732717021814,5.00926558879913,0.0,904,0.5184551796730889,0.700614441780565,9.958613650538458e-05,5720.565050938483
75,0.85182,27509415378.0,466.95703125,17971798.4,0.06677321553155827,4.975160129272226,0.0,938,0.500169848443519,0.690854842896032,9.958717092313453e-05,5719.096593475867
76,0.85218,28710571960.0,457.1484375,17805427.200000003,0.06687531157989571,4.9983944564368405,0.0,897,0.5221458524227842,0.6844593588893549,9.959805703903227e-05,5717.308591395304
77,0.8525,27948862908.0,458.1953125,17410547.2,0.06721346073683171,4.976047852409172,0.0,923,0.5082303705163842,0.6692797561422651,9.959751052084247e-05,5715.397941107899
78,0.8526,28564089450.0,468.69140625,17286009.6,0.06737220727618518,4.967712079323926,0.0,902,0.5194616215938308,0.6644923997426602,9.958667063419038e-05,5713.870305288634
79,0.85198,28593385952.0,452.6953125,16980496.0,0.06765242809260151,4.964853867419938,0.0,901,0.5199643566069284,0.6527481354551974,9.958374249667502e-05,5712.440094554631
80,0.8525400000000001,28183234924.0,469.92578125,16498582.4,0.06777500864560225,5.018817837607807,0.0,915,0.5125437749189279,0.6342228695353738,9.959118537810255e-05,5709.977786942576
81,0.85272,28446903442.0,478.48046875,16117008.000000002,0.0681036962210562,4.943104332532166,0.0,906,0.5172590442893032,0.6195547480542677,9.957818761231083e-05,5708.665954769679
82,0.85312,28153938422.0,446.30859375,15733145.6,0.06822526852072697,4.975543555572433,0.0,916,0.5119958718209222,0.604798673445413,9.957170379902378e-05,5707.427578369943
83,0.8528600000000001,28710571960.0,451.82421875,15401680.0,0.06858006610938253,4.949471972660385,0.0,897,0.5220087995706264,0.5920567869676837,9.955686929937323e-05,5706.219735614448
84,0.8535999999999999,28007455912.0,456.50390625,14826508.800000003,0.06876601470288542,4.982150080456249,0.0,921,0.5092587780694249,0.5699466007653767,9.955299577280529e-05,5704.7185609019625
85,0.8533199999999999,28915647474.0,460.53125,14556480.0,0.06890000000161173,5.027541890163404,0.0,890,0.5259695639908074,0.5595664095319048,9.956198097849667e-05,5702.576248675172
86,0.8533,28505496446.0,461.96875,13921097.600000001,0.06920257045383131,4.9386393706297795,0.0,904,0.5184713411361221,0.5351416414390854,9.954129064593625e-05,5701.69080936258
87,0.8534599999999999,27450822374.0,437.11328125,13095244.8,0.06959764775958988,4.941578966465476,0.0,940,0.49922879644040624,0.5033949907310935,9.952485774712199e-05,5701.085576649574
88,0.8529799999999998,27919566406.0,438.81640625,13061136.0,0.06968977514538972,4.9947420245389385,0.0,924,0.5077921368578252,0.5020838125651191,9.952281220951102e-05,5699.615387206841
89,0.8535,28534792948.0,446.78125,12255216.000000002,0.06986364152644564,4.983886924841132,0.0,903,0.5189678771093482,0.47110339966516307,9.952052351059255e-05,5698.765917219724
90,0.85336,27187153856.0,448.02734375,11281984.0,0.07014646842446078,4.979432554205273,0.0,949,0.49429165730250924,0.4336913374164907,9.951924398036635e-05,5698.2031686035425
91,0.8538399999999999,28036752414.0,450.296875,10885731.200000001,0.07071507674407412,4.958604289656269,0.0,920,0.5098210456217682,0.4184589627927517,9.950484295995039e-05,5697.7678131724715
92,0.85358,28388310438.0,450.36328125,10285660.799999999,0.07117866381643226,4.98215799365079,0.0,908,0.5162358454126353,0.3953916251400792,9.9503024870221e-05,5696.739268423706
93,0.85366,28857054470.0,435.55859375,9986249.600000001,0.07092769689959041,4.998874784923928,0.0,892,0.524677038726064,0.38388194353040167,9.950336152747198e-05,5695.532878335982
94,0.8540800000000001,27919566406.0,447.15625,8761766.399999999,0.07099910306694412,5.013716521069986,0.0,924,0.5076291614810107,0.33681152075263276,9.951414015544539e-05,5694.064796685466
95,0.8540199999999999,28944943976.0,449.65625,8462198.4,0.07115579428358629,4.978857686336244,0.0,889,0.5264530376918579,0.32529581158594867,9.950567629203036e-05,5693.491744931112
96,0.85366,28124641920.0,429.75390625,7645552.0,0.07164401647071283,5.0134226807951405,0.0,917,0.5113973057539636,0.29390306458219806,9.951026767724003e-05,5692.507400080383
97,0.85366,28359013936.0,438.046875,7043814.4,0.07161250437880355,4.962539171654337,0.0,909,0.5157296083683344,0.2707716380070682,9.95039756086465e-05,5691.761552615358
98,0.85382,28036752414.0,422.0703125,6705737.6000000015,0.07203282297442896,4.967285565310293,0.0,920,0.5098556863331433,0.2577756100441242,9.94951192125632e-05,5691.202370846546
99,0.85398,28183234924.0,423.2890625,6408988.800000001,0.0722403032450605,4.966664394483554,0.0,915,0.5124043800317584,0.24636827389219038,9.948535335568933e-05,5690.306961412933
100,0.85382,29325798502.0,420.40234375,6266547.2,0.07237636253455446,4.934198334013036,0.0,876,0.5332331415543544,0.24089266889153227,9.946908193401249e-05,5689.954755821202
