round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
78,0.93862,28974240478.0,496.5703125,20571.432327270508,16588499.200000003,0.7271421647488767,3.4533076827675075,0.0,890,0.5213923354200326,0.6376793659502075,6.517442133226192e-05,10624.19872714711
79,0.94012,29677356526.0,498.33984375,20594.572296142578,16468483.200000003,0.73030226009715,3.4401012689930504,0.0,866,0.5415313646897786,0.6330658246128524,6.516620290280317e-05,10630.862648153194
80,0.94032,28593385952.0,500.203125,20039.21304321289,16306252.800000003,0.742292748250601,3.4531517810108667,0.0,903,0.5199495263074733,0.6268295173156951,6.516492883744146e-05,10639.151630720648
81,0.94146,29179315992.0,501.640625,20895.391891479492,16128934.4,0.7376527320135101,3.4875391759927874,0.0,883,0.5292781759440757,0.6200132114208674,6.517233744722441e-05,10643.977832479484
82,0.9422200000000001,29267205498.0,502.16015625,20432.592514038086,16006912.0,0.7404592572466793,3.5143764448992547,0.0,880,0.5344581600390527,0.6153225419561021,6.518142439136471e-05,10649.612516546844
83,0.9431800000000001,29062129984.0,503.4296875,20363.172607421875,15792771.200000001,0.7509245585464805,3.5351074216146072,0.0,887,0.5268713606560993,0.6070907442556767,6.519850003006225e-05,10654.092299751952
84,0.9447000000000001,28593385952.0,504.61328125,20525.152389526367,15628592.000000004,0.7473124055435962,3.5655191962052983,0.0,903,0.5180377686173498,0.6007795230357237,6.522365346674274e-05,10655.917871292626
85,0.9459800000000002,28798461466.0,505.99609375,20895.391891479492,15471520.0,0.74844846821346,3.5814278375100095,0.0,896,0.5216329779620388,0.594741510062945,6.525428727119264e-05,10656.323575321148
86,0.94696,28388310438.0,507.00390625,20733.412109375,15270201.6,0.7505923984250716,3.6061296651511716,0.0,910,0.5156106683115607,0.5870026189120137,6.528985247582992e-05,10655.621377079096
87,0.9474,29267205498.0,508.2734375,21057.371673583984,15126371.2,0.7542199394104153,3.6334441742149495,0.0,880,0.5316887808018292,0.581473626977869,6.533296268763924e-05,10653.463816071311
88,0.9478,29120722988.0,509.70703125,20363.172607421875,14961721.600000003,0.75323489744736,3.6644672165822696,0.0,885,0.5250454516401541,0.5751443230868964,6.537890338068517e-05,10651.379863442888
89,0.94908,29560170518.0,510.76953125,20478.872451782227,14721292.800000003,0.758016973671503,3.6617605748053386,0.0,870,0.5364329660182193,0.565901987002619,6.542344042393755e-05,10648.585938942368
90,0.95048,28622682454.0,511.89453125,20131.772918701172,14550313.6,0.7573803175344587,3.7042138808218112,0.0,902,0.5198835029897649,0.55932936662677,6.547702849640998e-05,10644.828000458825
91,0.95114,29208612494.0,511.515625,20872.251922607422,14191001.600000001,0.7617701135242345,3.771067014428077,0.0,882,0.5302252820067255,0.5455170352292256,6.554573249172369e-05,10639.59515789789
92,0.95228,28564089450.0,513.01953125,20409.452545166016,14022928.0,0.7604338359986741,3.808237182491524,0.0,904,0.5164008063649186,0.5390561091750489,6.561655227770976e-05,10632.66071709344
93,0.95292,28857054470.0,514.4765625,20918.531860351562,13809126.4,0.7642390945530823,3.8822247377116774,0.0,894,0.5236312982917707,0.5308373506795763,6.570419990837096e-05,10624.193954867977
94,0.95418,28681275458.0,515.921875,20687.13217163086,13532924.8,0.7624372535617394,3.957458615256125,0.0,900,0.5237804308306685,0.5202198705182346,6.580862810443297e-05,10613.371731490803
95,0.95496,29384391506.0,517.11328125,20825.97198486328,13234656.0,0.7659869988534076,3.9602595664078732,0.0,876,0.5331491069675307,0.5087541039667476,6.591015032656516e-05,10602.129968744171
96,0.9557599999999999,28827757968.0,518.3671875,20270.612731933594,12944176.000000002,0.7651998281856534,3.9969385889695417,0.0,895,0.5229888192673797,0.497587747083708,6.601654657446127e-05,10589.365964551918
97,0.95626,29355095004.0,518.9453125,20710.27214050293,12772864.000000002,0.7676927599959535,4.032599584002786,0.0,877,0.5347728736448044,0.4910023335256411,6.612911724296033e-05,10576.367747333583
